13329107	RAWMAG	-47.431946	4.5150757	-61.912537	-37.313843	4.7332764	40.748596
13329205	RAWMAG	-47.87903	3.6117554	-61.161804	-37.313843	4.7332764	40.748596
13329303	RAWMAG	-47.41516	1.499939	-59.66034	-37.313843	4.7332764	40.748596
13329401	RAWMAG	-47.706604	0.7446289	-57.717896	-37.313843	4.7332764	40.748596
13329499	RAWMAG	-47.703552	0.74005127	-56.52466	-37.313843	4.7332764	40.748596
13329596	RAWMAG	-47.702026	0.13580322	-56.22406	-37.313843	4.7332764	40.748596
13329694	RAWMAG	-47.698975	0.4348755	-55.32837	-37.313843	4.7332764	40.748596
13329792	RAWMAG	-47.7005	0.4348755	-55.47943	-37.313843	4.7332764	40.748596
13329890	RAWMAG	-47.851562	0.4348755	-55.47943	-37.313843	4.7332764	40.748596
13329988	RAWMAG	-47.850037	0.4348755	-55.32837	-37.313843	4.7332764	40.748596
13330086	RAWMAG	-47.850037	0.4348755	-55.32837	-37.313843	4.7332764	40.748596
13330183	RAWMAG	-47.850037	0.4348755	-55.32837	-37.313843	4.7332764	40.748596
13330281	RAWMAG	-47.850037	0.4348755	-55.32837	-37.313843	4.7332764	40.748596
13330379	RAWMAG	-47.851562	0.5844116	-55.32837	-37.313843	4.7332764	40.748596
13330477	RAWMAG	-47.85309	0.5859375	-55.62744	-37.313843	4.7332764	40.748596
13330575	RAWMAG	-47.85309	0.5859375	-55.62744	-37.313843	4.7332764	40.748596
13330673	RAWMAG	-47.851562	0.43640137	-55.62744	-37.313843	4.7332764	40.748596
13330770	RAWMAG	-47.851562	0.43640137	-55.62744	-37.313843	4.7332764	40.748596
13330868	RAWMAG	-47.851562	0.43640137	-55.62744	-37.313843	4.7332764	40.748596
13330966	RAWMAG	-47.851562	0.43640137	-55.62744	-37.313843	4.7332764	40.748596
13331064	RAWMAG	-47.851562	0.43640137	-55.62744	-37.313843	4.7332764	40.748596
13331162	RAWMAG	-47.851562	0.43640137	-55.62744	-37.313843	4.7332764	40.748596
13331260	RAWMAG	-47.851562	0.43640137	-55.62744	-37.313843	4.7332764	40.748596
13331357	RAWMAG	-47.851562	0.43640137	-55.62744	-37.313843	4.7332764	40.748596
13331455	RAWMAG	-47.851562	0.43640137	-55.62744	-37.313843	4.7332764	40.748596
13331553	RAWMAG	-48.15216	0.43792725	-55.628967	-37.313843	4.7332764	40.748596
13331651	RAWMAG	-48.30475	0.58898926	-55.628967	-37.313843	4.7332764	40.748596
13331749	RAWMAG	-48.30475	0.58898926	-55.628967	-37.313843	4.7332764	40.748596
13331847	RAWMAG	-48.605347	0.74157715	-55.628967	-37.313843	4.7332764	40.748596
13331945	RAWMAG	-48.75641	0.74157715	-55.630493	-37.313843	4.7332764	40.748596
13332042	RAWMAG	-48.75641	0.74157715	-55.630493	-37.313843	4.7332764	40.748596
13332140	RAWMAG	-48.75641	0.74157715	-55.630493	-37.313843	4.7332764	40.748596
13332238	RAWMAG	-48.75641	0.74157715	-55.630493	-37.313843	4.7332764	40.748596
13332336	RAWMAG	-48.75641	0.74157715	-55.630493	-37.313843	4.7332764	40.748596
13332434	RAWMAG	-48.75641	0.74157715	-55.630493	-37.313843	4.7332764	40.748596
13332532	RAWMAG	-48.760986	1.4907837	-55.633545	-37.313843	4.7332764	40.748596
13332629	RAWMAG	-48.75946	1.3412476	-55.633545	-37.313843	4.7332764	40.748596
13332727	RAWMAG	-48.757935	0.8911133	-55.63202	-37.313843	4.7332764	40.748596
13332825	RAWMAG	-48.757935	0.8911133	-55.63202	-37.313843	4.7332764	40.748596
13332923	RAWMAG	-48.757935	0.8911133	-55.63202	-37.313843	4.7332764	40.748596
13333021	RAWMAG	-48.606873	0.8911133	-55.630493	-37.313843	4.7332764	40.748596
13333119	RAWMAG	-48.605347	0.59051514	-55.628967	-37.313843	4.7332764	40.748596
13333217	RAWMAG	-48.60382	0.440979	-55.628967	-37.313843	4.7332764	40.748596
13333314	RAWMAG	-48.605347	0.74157715	-55.628967	-37.313843	4.7332764	40.748596
13333412	RAWMAG	-48.605347	0.74157715	-55.628967	-37.313843	4.7332764	40.748596
13333510	RAWMAG	-48.605347	0.74157715	-55.628967	-37.313843	4.7332764	40.748596
13333608	RAWMAG	-48.605347	0.74157715	-55.628967	-37.313843	4.7332764	40.748596
13333706	RAWMAG	-48.605347	0.74157715	-55.628967	-37.313843	4.7332764	40.748596
13333804	RAWMAG	-48.605347	0.74157715	-55.628967	-37.313843	4.7332764	40.748596
13333901	RAWMAG	-48.605347	0.74157715	-55.628967	-37.313843	4.7332764	40.748596
13333999	RAWMAG	-48.605347	0.74157715	-55.628967	-37.313843	4.7332764	40.748596
13334097	RAWMAG	-48.605347	0.74005127	-55.480957	-37.313843	4.7332764	40.748596
13334195	RAWMAG	-48.605347	0.74005127	-55.480957	-37.313843	4.7332764	40.748596
13334293	RAWMAG	-48.605347	0.74005127	-55.480957	-37.313843	4.7332764	40.748596
13334391	RAWMAG	-48.605347	0.74005127	-55.480957	-37.313843	4.7332764	40.748596
13334488	RAWMAG	-48.605347	0.74005127	-55.480957	-37.313843	4.7332764	40.748596
13334586	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13334684	RAWMAG	-48.605347	0.74005127	-55.480957	-37.313843	4.7332764	40.748596
13334782	RAWMAG	-48.606873	0.8895874	-55.482483	-37.313843	4.7332764	40.748596
13334880	RAWMAG	-48.606873	0.8895874	-55.482483	-37.313843	4.7332764	40.748596
13334978	RAWMAG	-48.606873	0.8895874	-55.482483	-37.313843	4.7332764	40.748596
13335076	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13335173	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13335271	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13335369	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13335467	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13335565	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13335663	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13335761	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13335858	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13335956	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13336054	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13336152	RAWMAG	-48.75641	0.58898926	-55.482483	-37.313843	4.7332764	40.748596
13336250	RAWMAG	-48.75641	0.58898926	-55.482483	-37.313843	4.7332764	40.748596
13336348	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13336445	RAWMAG	-48.905945	0.58898926	-55.482483	-37.313843	4.7332764	40.748596
13336543	RAWMAG	-48.905945	0.58898926	-55.482483	-37.313843	4.7332764	40.748596
13336641	RAWMAG	-48.905945	0.58898926	-55.482483	-37.313843	4.7332764	40.748596
13336739	RAWMAG	-48.905945	0.58898926	-55.482483	-37.313843	4.7332764	40.748596
13336837	RAWMAG	-48.905945	0.74005127	-55.482483	-37.313843	4.7332764	40.748596
13336935	RAWMAG	-48.905945	0.74005127	-55.482483	-37.313843	4.7332764	40.748596
13337033	RAWMAG	-48.905945	0.74005127	-55.482483	-37.313843	4.7332764	40.748596
13337130	RAWMAG	-48.905945	0.74005127	-55.482483	-37.313843	4.7332764	40.748596
13337228	RAWMAG	-48.75641	0.74005127	-55.482483	-37.313843	4.7332764	40.748596
13337326	RAWMAG	-48.75641	0.74005127	-55.482483	-37.313843	4.7332764	40.748596
13337424	RAWMAG	-48.75641	0.74005127	-55.482483	-37.313843	4.7332764	40.748596
13337522	RAWMAG	-48.75641	0.58898926	-55.482483	-37.313843	4.7332764	40.748596
13337620	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13337717	RAWMAG	-48.605347	0.58898926	-55.480957	-37.313843	4.7332764	40.748596
13337815	RAWMAG	-48.605347	0.74005127	-55.480957	-37.313843	4.7332764	40.748596
13337913	RAWMAG	-48.605347	0.74005127	-55.480957	-37.313843	4.7332764	40.748596
13338011	RAWMAG	-48.605347	0.74157715	-55.628967	-37.313843	4.7332764	40.748596
13338109	RAWMAG	-48.30475	0.74005127	-55.628967	-37.313843	4.7332764	40.748596
13338207	RAWMAG	-48.30475	0.74005127	-55.628967	-37.313843	4.7332764	40.748596
13338305	RAWMAG	-48.153687	0.7385254	-55.628967	-37.313843	4.7332764	40.748596
13338402	RAWMAG	-48.153687	0.7385254	-55.628967	-37.313843	4.7332764	40.748596
13338500	RAWMAG	-48.153687	0.5874634	-55.628967	-37.313843	4.7332764	40.748596
13338598	RAWMAG	-48.153687	0.5874634	-55.628967	-37.313843	4.7332764	40.748596
13338696	RAWMAG	-47.85309	0.5859375	-55.62744	-37.313843	4.7332764	40.748596
13338794	RAWMAG	-47.85309	0.5859375	-55.62744	-37.313843	4.7332764	40.748596
13338892	RAWMAG	-47.85309	0.5859375	-55.62744	-37.313843	4.7332764	40.748596
13338989	RAWMAG	-47.85309	0.5859375	-55.62744	-37.313843	4.7332764	40.748596
13339087	RAWMAG	-47.85309	0.5859375	-55.62744	-37.313843	4.7332764	40.748596
13339185	RAWMAG	-47.851562	0.28533936	-55.625916	-37.313843	4.7332764	40.748596
13339283	RAWMAG	-47.85309	0.5859375	-55.62744	-37.313843	4.7332764	40.748596
13339381	RAWMAG	-47.85309	0.5859375	-55.62744	-37.313843	4.7332764	40.748596
13339479	RAWMAG	-47.85309	0.5859375	-55.62744	-37.313843	4.7332764	40.748596
13339577	RAWMAG	-47.85309	0.5859375	-55.62744	-37.313843	4.7332764	40.748596
