87513471	RAWMAG	-23.165894	-7.0907593	-4.9453735	-22.88208	12.564087	14.5401
87513569	RAWMAG	-20.910645	-6.4956665	-5.6915283	-22.88208	12.564087	14.5401
87513667	RAWMAG	-19.40918	-6.19812	-7.03125	-22.88208	12.564087	14.5401
87513765	RAWMAG	-19.412231	-6.1935425	-7.926941	-22.88208	12.564087	14.5401
87513863	RAWMAG	-18.965149	-5.886841	-9.718323	-22.88208	12.564087	14.5401
87513961	RAWMAG	-18.9682	-5.4367065	-9.7213745	-22.88208	12.564087	14.5401
87514059	RAWMAG	-19.421387	-5.433655	-10.169983	-22.88208	12.564087	14.5401
87514156	RAWMAG	-19.422913	-5.432129	-10.618591	-22.88208	12.564087	14.5401
87514254	RAWMAG	-19.422913	-5.432129	-10.618591	-22.88208	12.564087	14.5401
87514352	RAWMAG	-18.971252	-5.432129	-11.062622	-22.88208	12.564087	14.5401
87514450	RAWMAG	-18.519592	-5.433655	-11.061096	-22.88208	12.564087	14.5401
87514548	RAWMAG	-17.918396	-5.4351807	-11.210632	-22.88208	12.564087	14.5401
87514646	RAWMAG	-18.069458	-5.4351807	-11.360168	-22.88208	12.564087	14.5401
87514743	RAWMAG	-18.069458	-5.4351807	-11.360168	-22.88208	12.564087	14.5401
87514841	RAWMAG	-18.069458	-5.4351807	-11.360168	-22.88208	12.564087	14.5401
87514939	RAWMAG	-18.069458	-5.4351807	-11.360168	-22.88208	12.564087	14.5401
87515037	RAWMAG	-18.069458	-5.4351807	-11.360168	-22.88208	12.564087	14.5401
87515135	RAWMAG	-18.069458	-5.4351807	-11.360168	-22.88208	12.564087	14.5401
87515233	RAWMAG	-18.069458	-5.4351807	-11.360168	-22.88208	12.564087	14.5401
87515331	RAWMAG	-18.069458	-5.4351807	-11.360168	-22.88208	12.564087	14.5401
87515428	RAWMAG	-18.069458	-5.4351807	-11.360168	-22.88208	12.564087	14.5401
87515526	RAWMAG	-18.823242	-5.430603	-11.361694	-22.88208	12.564087	14.5401
87515624	RAWMAG	-19.422913	-5.580139	-11.361694	-22.88208	12.564087	14.5401
87515722	RAWMAG	-19.422913	-5.580139	-11.361694	-22.88208	12.564087	14.5401
87515820	RAWMAG	-19.422913	-5.580139	-11.361694	-22.88208	12.564087	14.5401
87515918	RAWMAG	-19.422913	-5.580139	-11.361694	-22.88208	12.564087	14.5401
87516016	RAWMAG	-19.422913	-5.580139	-11.361694	-22.88208	12.564087	14.5401
87516113	RAWMAG	-19.422913	-5.580139	-11.361694	-22.88208	12.564087	14.5401
87516211	RAWMAG	-19.422913	-5.580139	-11.361694	-22.88208	12.564087	14.5401
87516309	RAWMAG	-19.273376	-5.580139	-11.360168	-22.88208	12.564087	14.5401
87516407	RAWMAG	-19.274902	-5.429077	-11.361694	-22.88208	12.564087	14.5401
87516505	RAWMAG	-19.274902	-5.429077	-11.361694	-22.88208	12.564087	14.5401
87516603	RAWMAG	-19.274902	-5.429077	-11.361694	-22.88208	12.564087	14.5401
87516701	RAWMAG	-19.274902	-5.429077	-11.361694	-22.88208	12.564087	14.5401
87516798	RAWMAG	-18.972778	-5.430603	-11.361694	-22.88208	12.564087	14.5401
87516896	RAWMAG	-18.823242	-5.430603	-11.361694	-22.88208	12.564087	14.5401
87516994	RAWMAG	-18.823242	-5.430603	-11.361694	-22.88208	12.564087	14.5401
87517092	RAWMAG	-18.823242	-5.430603	-11.361694	-22.88208	12.564087	14.5401
87517190	RAWMAG	-18.821716	-5.432129	-11.062622	-22.88208	12.564087	14.5401
87517288	RAWMAG	-18.821716	-5.432129	-11.062622	-22.88208	12.564087	14.5401
87517385	RAWMAG	-18.821716	-5.432129	-10.914612	-22.88208	12.564087	14.5401
87517483	RAWMAG	-18.821716	-5.433655	-10.617065	-22.88208	12.564087	14.5401
87517581	RAWMAG	-18.821716	-5.433655	-10.617065	-22.88208	12.564087	14.5401
87517679	RAWMAG	-18.821716	-5.433655	-10.617065	-22.88208	12.564087	14.5401
87517777	RAWMAG	-19.725037	-5.430603	-10.618591	-22.88208	12.564087	14.5401
87517875	RAWMAG	-19.273376	-5.432129	-10.617065	-22.88208	12.564087	14.5401
87517973	RAWMAG	-19.422913	-5.432129	-10.618591	-22.88208	12.564087	14.5401
87518070	RAWMAG	-19.273376	-5.430603	-10.914612	-22.88208	12.564087	14.5401
87518168	RAWMAG	-19.273376	-5.580139	-11.360168	-22.88208	12.564087	14.5401
87518266	RAWMAG	-19.274902	-5.429077	-11.361694	-22.88208	12.564087	14.5401
87518364	RAWMAG	-19.273376	-5.7281494	-11.659241	-22.88208	12.564087	14.5401
87518462	RAWMAG	-19.273376	-5.7281494	-11.659241	-22.88208	12.564087	14.5401
87518560	RAWMAG	-19.273376	-5.7281494	-11.659241	-22.88208	12.564087	14.5401
87518658	RAWMAG	-19.273376	-5.7281494	-11.659241	-22.88208	12.564087	14.5401
87518755	RAWMAG	-19.273376	-5.7296753	-11.360168	-22.88208	12.564087	14.5401
87518853	RAWMAG	-19.273376	-5.7296753	-11.360168	-22.88208	12.564087	14.5401
87518951	RAWMAG	-19.27185	-5.731201	-11.061096	-22.88208	12.564087	14.5401
87519049	RAWMAG	-18.969727	-5.732727	-11.061096	-22.88208	12.564087	14.5401
87519147	RAWMAG	-18.969727	-5.731201	-11.212158	-22.88208	12.564087	14.5401
87519245	RAWMAG	-18.518066	-5.732727	-11.210632	-22.88208	12.564087	14.5401
87519343	RAWMAG	-17.765808	-5.7373047	-11.209106	-22.88208	12.564087	14.5401
87519440	RAWMAG	-18.066406	-5.735779	-11.210632	-22.88208	12.564087	14.5401
87519538	RAWMAG	-18.066406	-5.735779	-11.210632	-22.88208	12.564087	14.5401
87519636	RAWMAG	-18.066406	-5.735779	-11.210632	-22.88208	12.564087	14.5401
87519734	RAWMAG	-18.066406	-5.735779	-11.210632	-22.88208	12.564087	14.5401
87519832	RAWMAG	-18.066406	-5.735779	-11.210632	-22.88208	12.564087	14.5401
87519930	RAWMAG	-18.066406	-5.735779	-11.210632	-22.88208	12.564087	14.5401
87520027	RAWMAG	-18.067932	-5.4351807	-11.212158	-22.88208	12.564087	14.5401
87520125	RAWMAG	-18.067932	-5.4351807	-11.212158	-22.88208	12.564087	14.5401
87520223	RAWMAG	-18.067932	-5.4351807	-11.212158	-22.88208	12.564087	14.5401
87520321	RAWMAG	-18.067932	-5.4351807	-11.212158	-22.88208	12.564087	14.5401
